place_id,name,city,query_category,source_query,primary_type,address,latitude,longitude,rating,user_rating_count,price_level,google_maps_uri,is_food,is_tourist_spot
ChIJn-pcyea3bTkR4K-wjKseidE,Masala Chowk,Jaipur,food,best local food restaurants,food_court,"Ram Niwas Bagh, Rina Rd, Ram Niwas Garden, Bardia Colony, Adarsh Nagar, Jaipur, Rajasthan 302004",26.9102854,75.820617,4.3,17098,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15098632947884928992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJQ0SQ60ezbTkRybaDtH1tUew,Rajasthane kitchen,Jaipur,food,best local food restaurants,north_indian_restaurant,"khandla house, B-20, Shiv Marg, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302016",26.9274953,75.79629109999999,4.9,304,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17028512052731426505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ-3fmvEa1bTkRlQ2wekTzFiQ,Gulab Garh,Jaipur,food,best local food restaurants,north_indian_restaurant,"Patrakar Rd, Mahima Nagar, Radha kunj, Mansarovar, Jaipur, Rajasthan 302020",26.839006299999998,75.7525083,4.5,12036,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2600533310294723989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJeb7QSfazbTkRM17jCWhKtwU,PESHAWRI,Jaipur,food,best local food restaurants,indian_restaurant,"ITC RAJPUTANA, Road, Palace, Jaipur, Rajasthan 302006",26.9193233,75.79174239999999,4.4,2100,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=411879701630639667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJzxpcTUK3bTkR_0uU7Jv-uFI,Ratnika - A Vegetarian Restaurant,Jaipur,food,best local food restaurants,indian_restaurant,"Ratnawali - A Vegetarian Heritage Hotel, B-12, Mirza Ismail Rd, near Paanch Batti, Jayanti Market, New Colony, Jaipur, Rajasthan 302001",26.9178897,75.8115651,4.7,620,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5960794052467379199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJl27kVN-1bTkR0smwHHQHVR0,Skyfall Restaurant,Jaipur,food,best local food restaurants,restaurant,"5th Floor, Ridhi Tower, SB 57, Tonk Rd, opposite Sawai Mansingh Stadium, Bapu Nagar, Jaipur, Rajasthan 302015",26.8921922,75.80688719999999,4.3,6538,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=2113603795399264722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJq-hS0ge0bTkR0t1j7jAFLRE,Kalyan Restaurant & Bar,Jaipur,food,best local food restaurants,restaurant,"59 Hathroi Fort Hari Kishan Somani Marg, Ajmer Rd, near Vidhayakpuri Police Station, Hathroi, Jaipur, Rajasthan 302001",26.9162751,75.79595259999999,4.5,4431,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1237651180312845778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJtbB0Moy1bTkRmSZOdH2GNeo,The Lama,Jaipur,food,best local food restaurants,restaurant,"145, Ramesh Marg, above OTH E, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.905239899999998,75.79454249999999,4.7,2867,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16876543052021114521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJO1CG97G1bTkRnIMFd3qBWyc,Delhi 6 Kebabs & Curries,Jaipur,food,best local food restaurants,restaurant,"39, Ramesh Marg, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9040771,75.7950647,4.7,1085,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2836002753342702492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJh28neGKzbTkROV3FVf3-SJs,Bada Saab - The heritage kitchen,Jaipur,food,best local food restaurants,restaurant,"AD-1B, Devi Marg, New, Collectorate Cir, Bani Park, Jaipur, Rajasthan 302016",26.9256696,75.79073040000002,4.7,656,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11189473638221176121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJM0YLcaK2bTkR9aZp01OV9Gc,Shikaar Bagh - Restaurant and Bar,Jaipur,food,best local food restaurants,north_indian_restaurant,"Hotel Narain Niwas Palace, Rambagh, Jaipur, Rajasthan 302004",26.8984024,75.81403209999999,4.3,3406,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=7490776267485718261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ0yCO-Bu0bTkRJUDXPM13V3s,Kalkatta chat bhandar,Jaipur,food,best street food,restaurant,"Mall of Jaipur, Gandhi Path Rd, Acharya Vinoba Bhave Nagar, B Block, Vaishali Nagar, Jaipur, Rajasthan 302012",26.9061506,75.736424,4.4,2907,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=8887704113011703845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJGWgzNfu1bTkRzkr5WfwWpsk,Jawahar Circle Street Food Bazar,Jaipur,food,best street food,fast_food_restaurant,"RQQX+9RG, Jaipur, Rajasthan 302018",26.838437,75.799571,4.3,1074,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14530326520854563534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJGa-3vau2bTkRwmym_33pmqw,Lassiwala ®️ Kishan lal Govind Narain Agarwal,Jaipur,food,best street food,juice_shop,"Shop 312, Mirza Ismail Rd, Jayanti Market, Pink City, Jaipur, Rajasthan 302001",26.9164946,75.81110629999999,4.4,6286,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=12437510048306326722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJV9T9iGK3bTkRboIkBhENetg,N.S. STREET FOOD JUNCTION,Jaipur,food,best street food,fast_food_restaurant,"Opp Shop no. 7 & Opp Ganesh Restaurant New Gate, Nehru Bazar, Pink City, Jaipur, Rajasthan 302001",26.9168849,75.82045289999999,4.9,29,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15598794626119795310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJda0wLLO2bTkRc3FVR8w45JE,Samrat Restaurant,Jaipur,food,best street food,north_indian_restaurant,"Shop No.273, Choura Rasta, Pink City, Bapu Bazar, Biseswarji, Jaipur, Rajasthan 302003",26.9212271,75.8221751,4.2,5918,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=10512589880210846067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJayzUMJy2bTkRFYUhfXgaNxs,Sanjay Omelette - Egg Dee,Jaipur,food,best street food,indian_restaurant,"Janta Store, Shopping Centre, University Marg, Bapu Nagar, Jaipur, Rajasthan 302015",26.8903126,75.81045259999999,4.2,5389,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1961065267540886805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJYf1rwj20bTkRRt1e8X-Qads,Street Food,Jaipur,food,best street food,fast_food_restaurant,"Shop No. 30 -Arjunpuri wala, 31, Adarsh Basti, Imli Phatak, Tonk Phatak, Jaipur, Rajasthan 302015",26.8785718,75.79823669999999,4.3,47,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15810326846045609286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJt1D7UYm1bTkRchj3I8wmaKk,Jaipur Truckista- जैपुर Truckista,Jaipur,food,best street food,restaurant,"At, Sahdev Marg, near Statue Circle, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9055659,75.803012,4.3,24,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12207049448206309490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJERgaKzK3bTkRohzluEqwVJA,Falahaar,Jaipur,food,best street food,restaurant,"Saraogi Mansion, Mirza Ismail Rd, Bapu Bazar, Biseswarji, Jaipur, Rajasthan 302001",26.9158962,75.82218560000001,4.1,928,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10400131274481409186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJy6r5S_izbTkR04P2cMnWgsk,MB Sweets & Restaurant,Jaipur,food,best street food,north_indian_restaurant,"Station Rd, opp. Central, Shri Ram Colony, Sindhi Camp, Jaipur, Rajasthan 302016",26.922962,75.8015303,4.2,2912,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14520404309267874771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJoyZBXkm1bTkRmnr-9llaauQ,Kolkata Street Food,Jaipur,food,best street food,fast_food_restaurant,"Jan Path, opp. Gulab Properties, near Gulab Marriage Garden, Nirman Nagar, Brijlalpura, Jaipur, Rajasthan 302019",26.8901459,75.75605030000001,4.4,17,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16459067130621360794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJVydje1WzbTkRHTKz3PAIGE4,Talk of the Town,Jaipur,food,best street food,north_indian_restaurant,"4, Park Street, Mirza Ismail Rd, Sindhi Camp, Jaipur, Rajasthan 302001",26.920099,75.79533959999999,4.1,731,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5627257564987339293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJZYPL-JS2bTkRhEWaFqp7MeU,Nand Chat Bhandar,Jaipur,food,best street food,restaurant,"VRWG+8X4, Fashion St, Raja Park, Jaipur, Rajasthan 302004",26.895766899999998,75.82746259999999,4.0,749,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16515117278998185348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJlwChpwq3bTkRRVeE8_-PZu0,The Magnolia,Jaipur,food,best cafes,cafe,"Garden Theatre, Smriti Van, Jawahar Lal Nehru Marg, Jhalana Doongri, Jaipur, Rajasthan 302017",26.869470999999997,75.80948900000001,4.2,2580,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17106518564078376773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJfw8u8Qy3bTkRZI8WbHpjUqc,Sequoia Café,Jaipur,food,best cafes,cafe,"The Utopia, 1st Floor Plot. 190, Ram Gali, 1, Panchwati Cir, Raja Park, Jaipur, Rajasthan 302004",26.8942448,75.8308328,4.7,1648,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12056808529874816868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJOXWjkRy0bTkRFwDFnyNJtkA,Stepout Cafe,Jaipur,food,best cafes,cafe,"P - 14, Sahdev Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302007",26.9059504,75.802251,4.2,3130,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4662994881541898263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJWfw4aTDJbTkR2uANiQm7B-Y,CAFE HAVANA JAIPUR,Jaipur,food,best cafes,cafe,"NC-701, 7TH FLOOR, R-TECH CAPITAL HIGHSTREET MALL, Mahal Rd, near AKASHYA PATRA MANDIR, JAGATPURA, Jaipur, Rajasthan 302017",26.7992158,75.858096,4.8,5467,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16575422603188887770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJvSoxFSS0bTkRMaLYloCu2a0,Nibs Cafe & Chocolataria,Jaipur,food,best cafes,cafe,"36, Sanjay Marg, Hathroi, Jaipur, Rajasthan 302012",26.9155934,75.7949266,4.3,1755,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12527235705817571889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJiV0zetOxbTkRIoDD8OLeJHs,Blue Door Cafe,Jaipur,food,best cafes,restaurant,"Hathikhane ke paas, Kabutro ka chowk, CITY PALACE, Tulsi Marg, Gangori Bazaar, J.D.A. Market, Brahampuri, Jaipur, Rajasthan 302002",26.926573800000003,75.8269589,4.8,1424,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=8873462232110039074&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJc0C4dTu1bTkRktrnT_mkkjo,Roastery Coffee House | C Scheme,Jaipur,food,best cafes,cafe,"J-8, Subhash Marg, near Kerala bhawan, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9055714,75.7962924,4.5,1704,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4220617191493982866&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJd05wxci1bTkRYJRNTdK6Ikw,RANGOON COFFEE BREWERY JAIPUR - Best Cafes in Jaipur | Coffee Shops in Jaipur | Coffee House in Jaipur,Jaipur,food,best cafes,cafe,"Govt Hostel Chauraha, 5, Ajmer Rd, near Kalyan Jewellers, Gopalbari, Jaipur, Rajasthan 302001",26.9165508,75.7995765,4.7,546,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5486152708493513824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJhXebGBe0bTkRkE8j1hFdOAQ,Café Bae,Jaipur,food,best cafes,cafe,"A/1, 21, Sahkar Marg, Circle, near 22 Godown, C Scheme, Lalkothi, Jaipur, Rajasthan 302006",26.899733599999998,75.7928297,4.4,3708,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=304095306035974032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ8bqe2wO0bTkRoMbkYcVc9c0,SKYZA Rooftop Lounge,Jaipur,food,best cafes,,"Mangalam, Ambition Tower, Agrasen Cir, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.913230300000002,75.80279410000001,4.3,3387,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14840870149890033312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ20RFUQS0bTkR88JSvNvMQ5g,Anokhi Café,Jaipur,food,best cafes,cafe,"2nd floor, KK Square, Prithviraj Rd, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005",26.910803400000002,75.798574,4.3,1639,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10971838361334104819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ04xoC-C1bTkRkB9UlLiD5n8,Cafe LazyMojo,Jaipur,food,best cafes,cafe,"H1, H2, SL Marg, opp. Genpact Jaipur, Lal Bahadur Nagar, Malviya Nagar, Jaipur, Rajasthan 302018",26.8496617,75.8006406,4.3,7028,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9216198516246060944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJSbfsN3W1bTkR0y7UfnAYUu8,The house of coffee,Jaipur,food,best cafes,coffee_shop,"Ground Floor, F58, Sunder Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.907379700000003,75.7966579,4.6,205,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17244872794598289107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJgcq_VW61bTkRs39sqQa2Jn4,Cafesa - Pure Veg. Multi Cuisine Cafe and Restaurant,Jaipur,food,best cafes,cafe,"12, Shiv Marg, Kirti Nagar, Shyam Nagar, Jaipur, Rajasthan 302019",26.896699599999998,75.7681433,4.7,1415,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9090153037622443955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJO-MTKTy3bTkRSl7cYKa0gK0,Tapri Central,Jaipur,food,best cafes,tea_house,"Rooftop B4-E, पृथ्वीराज मार्ग, opposite Surana Jewelers, opposite Central Park Gate, सी स्कीम, अशोक नगर, जयपुर, राजस्थान 302001",26.905517900000003,75.8111115,4.5,13983,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12502191192263122506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJkyRP61W1bTkR62KHT0fX32M,Coffee Sutra C-Scheme,Jaipur,food,best cafes,cafe,"G-3, Ground Floor, UKMS, AURUM, Tilak Marg, near CBI office, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005",26.907598800000002,75.8014148,4.7,1427,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7196707430838264555&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJAXP_Q5C1bTkRmtR9Ltn8YdA,The 7,Jaipur,food,best cafes,restaurant,"4th floor, 7 park house, near ganpati plaza, Sindhi Camp, Jaipur, Rajasthan 302015",26.9195647,75.7978797,4.7,746,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15015560642348045466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJw63_Fv5NbDkRgtPG-F6rVek,Curious Life Coffee Roasters: RED,Jaipur,food,best cafes,coffee_shop,"Ground Floor, C 54 A, Sarojini Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.909277399999997,75.8087409,4.5,4354,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16813533208246670210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJM6injUi1bTkRqwMbl2NbEek,The Farm Coffee Bar,Jaipur,food,best cafes,coffee_shop,"Gandhi Path Rd, near Janki Garden, B Block, Vaishali Nagar, Jaipur, Rajasthan 302021",26.9079041,75.7332662,4.5,1375,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16794304968736310187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJwTE3CAC1bTkRBnwC4-GEND0,B&B-Brew and Brunch,Jaipur,food,best cafes,brunch_restaurant,"O-12, Ashok Marg, Patrakar Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.914892899999998,75.8047912,4.5,1003,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4410296040813657094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ056e9TWzbTkRNZj2nQGdFeA,Aloha Candlelight Dinner Restaurant,Jaipur,food,best fine dining restaurants,restaurant,"Plot No 109, Bhaskar Marg, opp. Sukhsagar Aptartments, Sindhi Colony, Bani Park, Jaipur, Rajasthan 302016",26.9325443,75.7871996,4.8,1258,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16146984669277493301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJn1O9jJ-2bTkRNuPn5Bo4J1s,Steam,Jaipur,food,best fine dining restaurants,restaurant,"Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015",26.8966559,75.8080796,4.5,1453,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=6568280269703865142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJt6MuCPezbTkROAcfvKk6EpU,The Forresta Kitchen & Bar,Jaipur,food,best fine dining restaurants,brewpub,"Devraj Niwas, Mirza Ismail Rd, near Shri Amarapur Setu, Barodia Scheme, Bani Park, Jaipur, Rajasthan 302006",26.921508199999998,75.7934557,4.2,5018,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=10741712561912088376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJr6wHJgy0bTkRWlnPE7es48Y,Marble Arch,Jaipur,food,best fine dining restaurants,north_indian_restaurant,"JAI MAHAL PALACE, Jacob Rd, near Science Park, Civil Lines, Jaipur, Rajasthan 302006",26.912203299999998,75.7851536,4.7,275,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14331488341534398810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJV2DHTCW1bTkRoY-Cvqlmc_8,Nouba Restaurant & Rooftop Lounge,Jaipur,food,best fine dining restaurants,restaurant,"Rooftop, 3rd and 4th floor, C54-A, Sarojini Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9093669,75.8086476,4.5,729,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=18407168981225082785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJXRlMFgy0bTkRW4M1mjb-pJc,Giardino,Jaipur,food,best fine dining restaurants,italian_restaurant,"Ground Floor, Jacob Rd, near Bharat peroleum, Civil Lines, Jaipur, Rajasthan 302006",26.913055600000003,75.7866667,4.7,872,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10927138106376553307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJocQxYPyzbTkRTWbMaHlsSyM,Pakwaan Candlelight Dinner Restaurant,Jaipur,food,best fine dining restaurants,north_indian_restaurant,"A- 40, near Peetal factory, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016",26.9374167,75.7962148,4.8,3676,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2543245683285845581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ4_gnYb-1bTkRP5e9ZxwKDao,The Glass Box (High Dining),Jaipur,food,best fine dining restaurants,restaurant,"T-Point, Vinayak Sarovar, A-101, 200ft. Road, near Patrakar Colony Road, Golyawas, Jaipur, Rajasthan 302020",26.8435629,75.74493749999999,4.6,408,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12253461278260827967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJv2UuYfizbTkRK-fmlwPlKOs,Topaz & Sangria,Jaipur,food,best fine dining restaurants,north_indian_restaurant,"Ganpati Plaza, Hotel Natraj, Motilal Atal Rd, Sindhi Camp, Jaipur, Rajasthan 302001",26.920622299999998,75.7979476,4.6,3382,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16945045401577645867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJPxtWPqC2bTkRWfCpyW3XvsU,Rajput Room,Jaipur,food,best fine dining restaurants,north_indian_restaurant,"RAMBAGH PALACE, Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015",26.898374399999998,75.8084574,4.4,177,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14249063137581592665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJl-BC2_G1bTkR61xp0SiFVM8,Sura - Cocktails & Cuisine,Jaipur,food,best fine dining restaurants,bar,"5th Floor, Hathroi Fort, Ajmer Rd, inside Hotel Kalyan, Hathroi, Jaipur, Rajasthan 302001",26.9162082,75.7958759,4.8,1788,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14939712274253307115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJUW_8l6q3bTkR3K7Y3aY_x9w,Townsend - Bar & Kitchen,Jaipur,food,best fine dining restaurants,bar_and_grill,"Moti Doongri Rd, Anand Puri, Gangawal Park, Adarsh Nagar, Jaipur, Rajasthan 302004",26.9013684,75.82077699999999,4.3,3627,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=15908754194628652764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJrVwNOsfR5zsRPHOcIKclCsc,Gateway Of India Mumbai,Mumbai,tourist_spot,best tourist attractions,historical_landmark,"Apollo Bandar, Colaba, Mumbai, Maharashtra",18.9219841,72.8346543,4.6,385130,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14342317363051655996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True
