place_id,name,city_x,query_category,source_query,primary_type,address,latitude,longitude,rating,user_rating_count,price_level,google_maps_uri,is_food,is_tourist_spot,city_key,place_name,city_y,news_count,incident_count,positive_count,news_risk_level,news_signal_score,latest_article_title,latest_article_url,city,weather_risk_level,primary_weather_risk,lookahead_hours,rain_risk_level,heat_risk_level,wind_risk_level,air_quality_risk_level,uv_risk_level,visibility_risk_level,rain_mm_next_window,max_rain_probability,max_apparent_temperature_c,max_wind_gust_kmph,max_us_aqi,max_pm25,max_pm10,max_uv_index,min_visibility_m,travel_advice,created_at,outdoor_weather_sensitive,simple_popularity_score,news_penalty,weather_penalty,news_weather_adjusted_score
ChIJseuwKkmxbTkRBW83y7v7Hto,Jai Niwas Garden,Jaipur,tourist_spot,best tourist attractions,garden,"B-91, Rajamal Ka Talab Rd, Gangori Bazaar, J.D.A. Market, Kanwar Nagar, Jaipur, Rajasthan 302002",26.93,75.8247222,4.4,26450,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15717276533556473605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Jai Niwas Garden,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,44.80541667252261,0.0,0.22,44.58541667252261
ChIJlXJ26RuxbTkR0qsToxFP05c,Jal Mahal,Jaipur,tourist_spot,best tourist attractions,historical_landmark,"Jal Mahal, Amer, Jaipur, Rajasthan 302002",26.953458400000002,75.8461235,4.2,39960,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10940174856982080466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Jal Mahal,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,44.50176888139245,0.0,0.22,44.28176888139245
ChIJw3rpD-HN5zsRGYkrTonj-Rk,Priyadarshini Park,Mumbai,tourist_spot,popular places to visit,park,"Nepean Sea Rd, Malabar Hill, Mumbai, Maharashtra 400006",18.957066599999994,72.7989051,4.5,18920,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1871777299010652441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,Priyadarshini Park,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,44.316124628992924,0.0,0.22,44.096124628992925
ChIJn3Q-5QnO5zsRmouUzzMGp5Q,Hanging Garden,Mumbai,tourist_spot,best tourist attractions,garden,"Ridge Rd, Simla Nagar, Malabar Hill, Mumbai, Maharashtra 400006",18.956559799999997,72.80498659999998,4.2,37829,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10711537058319731610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,Hanging Garden,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,44.271602414033715,0.0,0.22,44.05160241403372
ChIJqfRXxcO2bTkRYSS5F1T1Ev4,Pink Square Mall,Jaipur,tourist_spot,shopping markets,shopping_mall,"Plot No. 1, 2, Govind Marg, Saket Colony, Adarsh Nagar, Jaipur, Rajasthan 302004",26.9031809,75.8367426,4.3,29083,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=18307965176738554977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Pink Square Mall,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,44.195156937210776,0.0,0.22,43.97515693721078
ChIJ34tpDCK0bTkRQcEb5xYz9Po,Amar Jawan Jyoti,Jaipur,tourist_spot,best tourist attractions,park,"VQWX+6XW, Jan Path, Jaipur Nagar Nigam, Lalkothi, Jaipur, Rajasthan 302015",26.895603199999996,75.79995670000001,4.7,11696,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=18083134577259036993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Amar Jawan Jyoti,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,44.02531208495832,0.0,0.22,43.805312084958324
ChIJqSNr-8DR5zsRosXwmBExzRw,Leopold Cafe,Mumbai,food,best cafes,cafe,"Shahid Bhagat Singh Road, Police Station, Colaba Causeway, near Colaba, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",18.922794699999997,72.83166589999999,4.2,32623,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=2075368954937787810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,Leopold Cafe,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,43.64977466981979,0.0,0.06,43.58977466981979
ChIJo49oV-rJ5zsRvNAzcQLkwO8,Prithvi Cafe,Mumbai,food,best cafes,cafe,"Apartment, Alongside, Prithvi Theatre, 20, Juhu Rd, Janki Kutir, Juhu, Mumbai, Maharashtra 400049",19.106129199999994,72.8257094,4.4,19459,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17276058869733511356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,Prithvi Cafe,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,43.45491196525598,0.0,0.06,43.39491196525598
ChIJVVVVZgC45zsRV4SB6sd1V2M,Lake View Cafe,Mumbai,food,best fine dining restaurants,restaurant,"The Westin Mumbai Powai Lake, Plot No 2 & 3B, Saki Vihar Rd, near Chinmayanand Ashram, Kailash Nagar, Mayur Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400087",19.134314800000002,72.90132980000001,4.8,8179,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7158319634221990999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,Lake View Cafe,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,43.24534766206461,0.0,0.22,43.02534766206461
ChIJO-MTKTy3bTkRSl7cYKa0gK0,Tapri Central,Jaipur,food,best cafes,tea_house,"Rooftop B4-E, पृथ्वीराज मार्ग, opposite Surana Jewelers, opposite Central Park Gate, सी स्कीम, अशोक नगर, जयपुर, राजस्थान 302001",26.9055179,75.81111150000001,4.5,13983,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12502191192263122506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,Tapri Central,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,42.955510940528924,0.0,0.06,42.89551094052892
ChIJc8vynqazbTkRAxRKHU5VK4I,Cosmo Creation,Jaipur,tourist_spot,shopping markets,shopping_mall,"second floor, Triton Mall, s-115, near chomu puliya circle, Hyper City, Om Shiv Colony, Dahar Ka Balaji, Jaipur, Rajasthan 302012",26.941202799999996,75.7710024,4.3,21717,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9379684442916393987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Cosmo Creation,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,42.93935576174044,0.0,0.22,42.71935576174044
ChIJodA07jbO5zsRgLdBjaaZMGI,Veermata Jijabai Bhosale Botanical Udyan and Zoo,Mumbai,tourist_spot,best tourist attractions,zoo,"Railway Station, 91A, Lalbaug Flyover, near Byculla, Byculla East, Byculla, Mumbai, Maharashtra 400027",18.97894729999999,72.8344661,4.0,43966,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7075323955212564352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,Veermata Jijabai Bhosale Botanical Udyan and Zoo,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,42.764778526038775,0.0,0.22,42.544778526038776
ChIJI1VscN7R5zsRO3y8QF7i6PY,Fashion Street,Mumbai,tourist_spot,shopping markets,flea_market,"New Marine Lines, Churchgate, Mumbai, Maharashtra 400020",18.9389419,72.83010689999998,4.0,43085,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17791719222368042043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,Fashion Street,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,42.68381358935349,0.0,0.22,42.46381358935349
ChIJ-3fmvEa1bTkRlQ2wekTzFiQ,Gulab Garh,Jaipur,food,best local food restaurants,north_indian_restaurant,"Patrakar Rd, Mahima Nagar, Radha kunj, Mansarovar, Jaipur, Rajasthan 302020",26.839006299999994,75.75250829999999,4.5,12036,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2600533310294723989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,Gulab Garh,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,42.28083233270881,0.0,0.06,42.22083233270881
ChIJI0QOpK22bTkRh97plqjaGLQ,Ajmeri Gate,Jaipur,tourist_spot,best tourist attractions,historical_place,"99, Nehru Bazar Rd, Jayanti Market, Modikhana, Jaipur, Rajasthan 302003",26.917647,75.81665679999999,4.4,15045,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12977362743889354375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Ajmeri Gate,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,42.32301679812874,0.0,0.22,42.10301679812874
ChIJi1NRO2vJ5zsR_sA0_utO260,Candies,Mumbai,food,best cafes,cafe,"5AA, Pali Hill, next to Learners Academy School, Bandra (W, Mumbai, Maharashtra 400050",19.060955100000005,72.8269148,4.3,18082,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12527693563950317822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,Candies,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,42.15172846235541,0.0,0.06,42.091728462355405
ChIJn-pcyea3bTkR4K-wjKseidE,Masala Chowk,Jaipur,food,best local food restaurants,food_court,"Ram Niwas Bagh, Rina Rd, Ram Niwas Garden, Bardia Colony, Adarsh Nagar, Jaipur, Rajasthan 302004",26.910285400000003,75.820617,4.3,17098,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15098632947884928992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,Masala Chowk,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,41.911133623368954,0.0,0.06,41.85113362336895
ChIJ7ZgINYzO5zsRqQBKogByTGY,The Bombay Canteen,Mumbai,food,best fine dining restaurants,indian_restaurant,"Unit-1, Process House, S.B. Road, Kamala Mills, Near Radio Mirchi Office Lower, Parel, Mumbai, Maharashtra 400013",19.003245,72.827576,4.5,10853,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=7371392037146984617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,The Bombay Canteen,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,41.81530029580507,0.0,0.06,41.75530029580507
ChIJoel9wFix5zsREK_IyV3zujI,Water Kingdom by EsselWorld,Mumbai,tourist_spot,popular places to visit,water_park,"Global Pagoda Road, Essel world Amusement Park, Borivali West, Mumbai, Maharashtra 400091",19.2314895,72.80752570000001,4.2,21772,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3655501631707459344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,Water Kingdom by EsselWorld,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,41.951388986019744,0.0,0.22,41.731388986019745
ChIJq8BfSdvR5zsRZn_7hsntjJc,Horniman Circle Garden,Mumbai,tourist_spot,popular places to visit,park,"11, Homji St, Kala Ghoda, Fort, Mumbai, Maharashtra 400001",18.931970000000003,72.83503429999999,4.4,13364,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10920364646275448678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,Horniman Circle Garden,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,41.80173636572129,0.0,0.22,41.58173636572129
ChIJWfw4aTDJbTkR2uANiQm7B-Y,CAFE HAVANA JAIPUR,Jaipur,food,best cafes,cafe,"NC-701, 7TH FLOOR, R-TECH CAPITAL HIGHSTREET MALL, Mahal Rd, near AKASHYA PATRA MANDIR, JAGATPURA, Jaipur, Rajasthan 302017",26.7992158,75.85809599999999,4.8,5467,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16575422603188887770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,CAFE HAVANA JAIPUR,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,41.31200734965043,0.0,0.06,41.25200734965043
ChIJf3bw-efI5zsRtdR6zgH_FnQ,Yauatcha Mumbai,Mumbai,food,best fine dining restaurants,chinese_restaurant,"Raheja Tower, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051",19.0609124,72.86295779999999,4.5,9667,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=8365153741111481525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,Yauatcha Mumbai,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,41.29459533820518,0.0,0.06,41.234595338205175
ChIJW5u7qba2bTkRrl-zFRz7ZN0,Sanganeri Gate,Jaipur,tourist_spot,historical places,historical_landmark,"45a, Johari Bazar Rd, Bapu Bazar, Pink City, Jaipur, Rajasthan 302003",26.915848699999994,75.8248989,4.4,12230,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15953151878094872494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Sanganeri Gate,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,41.411607562544404,0.0,0.22,41.191607562544405
ChIJbdF34ea55zsRX7kiabN6Z_U,Kanheri Caves,Mumbai,tourist_spot,best tourist attractions,tourist_attraction,"Mumbai, Maharashtra 400066",19.207860399999998,72.9048071,4.5,8894,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17683237372875159903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,Kanheri Caves,Mumbai,0.0,0.0,0.0,Low,0.0,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,40.91960070044971,0.0,0.22,40.699600700449714
ChIJ67xPmiGwbTkROPWfDp9m0rQ,Nahargarh Biological Park,Jaipur,tourist_spot,popular places to visit,zoo,"NH 8, Kukas, Sisiyawas, Rajasthan 302028",27.016057500000002,75.86446310000001,4.3,12350,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=13029589505267463480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,Nahargarh Biological Park,Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,40.512416934883454,0.0,0.22,40.292416934883455
ChIJcXc6vH2xbTkRbcIu9i9aSk8,"Sheesh Mahal, Amber Fort",Jaipur,tourist_spot,best tourist attractions,tourist_attraction,"JAIGARH FORT, Devisinghpura, Amber, Jaipur, Rajasthan 302028",26.985709299999993,75.85064340000001,4.6,6228,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5713478239313117805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,"Sheesh Mahal, Amber Fort",Jaipur,0.0,0.0,0.0,Low,0.0,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,40.190066992169065,0.0,0.22,39.970066992169066
